Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"BRIDGEMAN, M., CANARY, R., SAMBARINO, A.","An introduction to pressure metrics for higher Teichmüller spaces",2017,"Ergodic Theory and Dynamical Systems",,,,"1","35",,,10.1017/etds.2016.111,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015692721&doi=10.1017%2fetds.2016.111&partnerID=40&md5=dc7f6b6f0a876555f66220da78d3451a",Article in Press,Scopus,2-s2.0-85015692721
"Canary, R.D., Lee, M., Stover, M., Sambarino, A.","Amalgam anosov representations",2017,"Geometry and Topology","21","1",,"215","251",,,10.2140/gt.2017.21.215,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015912388&doi=10.2140%2fgt.2017.21.215&partnerID=40&md5=7a1bff8cc320ca0342cb4c1395c31f78",Article,Scopus,2-s2.0-85015912388
"Bridgeman, M., Canary, R., Labourie, F., Sambarino, A.","The pressure metric for Anosov representations",2015,"Geometric and Functional Analysis","25","4",,"1089","1179",,7,10.1007/s00039-015-0333-8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939568917&doi=10.1007%2fs00039-015-0333-8&partnerID=40&md5=bcebb78ad1fb452eb3ada2ca90feb222",Article,Scopus,2-s2.0-84939568917
"Bridgeman, M., Canary, R., Yarmola, A.","An improved bound for Sullivan's convex hull theorem",2015,"Proceedings of the London Mathematical Society","112","1",,"146","168",,,10.1112/plms/pdv064,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959922109&doi=10.1112%2fplms%2fpdv064&partnerID=40&md5=22bdc22a9bf3a3db91030d56976ab0b0",Article,Scopus,2-s2.0-84959922109
"Canary, R.D., Magid, A.D.","Dynamics on PSL (2, ℂ)-character varieties: 3-Manifolds with toroidal boundary components",2015,"Groups, Geometry, and Dynamics","9","1",,"149","185",,,10.4171/GGD/309,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928675912&doi=10.4171%2fGGD%2f309&partnerID=40&md5=0c44dfb9c6a516013978b976bc6ce664",Article,Scopus,2-s2.0-84928675912
"Brock, J., Bromberg, K., Canary, R., Lecuire, C.","Convergence and divergence of Kleinian surface groups",2015,"Journal of Topology","8","3", jtv014,"811","841",,,10.1112/jtopol/jtv014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941760003&doi=10.1112%2fjtopol%2fjtv014&partnerID=40&md5=80411f9eec174ee234a65c47244eddaf",Article,Scopus,2-s2.0-84941760003
"Bonfert-Taylor, P., Canary, R., Taylor, E.C.","Quasiconformal Homogeneity after Gehring and Palka",2014,"Computational Methods and Function Theory","14","2-3",,"417","430",,,10.1007/s40315-014-0057-z,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919915804&doi=10.1007%2fs40315-014-0057-z&partnerID=40&md5=88e92a5d419c2a7c2dd05b247e77a748",Article,Scopus,2-s2.0-84919915804
"Bridgeman, M., Canary, R.D.","Uniformly perfect domains and convex hulls: Improved bounds in a generalization of a theorem of sullivan",2013,"Pure and Applied Mathematics Quarterly","9","1",,"49","71",,1,10.4310/PAMQ.2013.v9.n1.a2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887078230&doi=10.4310%2fPAMQ.2013.v9.n1.a2&partnerID=40&md5=ac9c0298bc8ab13849ea47859dc84449",Article,Scopus,2-s2.0-84887078230
"Brock, J.F., Bromberg, K.W., Canary, R.D., Minsky, Y.N.","Convergence properties of end invariants",2013,"Geometry and Topology","17","5",,"2877","2922",,1,10.2140/gt.2013.17.2877,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885918903&doi=10.2140%2fgt.2013.17.2877&partnerID=40&md5=cabb6a56c98a09eac13962b2d888bd1c",Article,Scopus,2-s2.0-84885918903
"Canary, R.D., Storm, P.A.","Moduli spaces of hyperbolic 3-manifolds and dynamics on character varieties",2013,"Commentarii Mathematici Helvetici","88","1",,"221","251",,6,10.4171/CMH/284,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875197597&doi=10.4171%2fCMH%2f284&partnerID=40&md5=e5e6feb2ff0d8697fde2a89936e3cf3b",Article,Scopus,2-s2.0-84875197597
"Brock, J.F., Canary, R.D., Minsky, Y.N.","The classification of Kleinian surface groups, II: The ending lamination conjecture",2012,"Annals of Mathematics","176","1",,"1","149",,37,10.4007/annals.2012.176.1.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863443902&doi=10.4007%2fannals.2012.176.1.1&partnerID=40&md5=7e3c45e6647904d885fbbe5361208539",Article,Scopus,2-s2.0-84863443902
"Canary, R.D., Storm, P.A.","The curious moduli spaces of unmarked Kleinian surface groups",2012,"American Journal of Mathematics","134","1",,"71","85",,2,10.1353/ajm.2012.0006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856351829&doi=10.1353%2fajm.2012.0006&partnerID=40&md5=4d82292620ada30ae02236eb6d503a23",Article,Scopus,2-s2.0-84856351829
"Brock, J.F., Bromberg, K.W., Canary, R.D., Minsky, Y.N.","Local topology in deformation spaces of hyperbolic 3-manifolds",2011,"Geometry and Topology","15","2",,"1169","1224",,6,10.2140/gt.2011.15.1169,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053067138&doi=10.2140%2fgt.2011.15.1169&partnerID=40&md5=1bf9017608fad14e105fa21a70af2d14",Article,Scopus,2-s2.0-80053067138
"Bonfert-Taylor, P., Canary, R.D., Souto, J., Taylor, E.C.","Exotic quasi-conformally homogeneous surfaces",2011,"Bulletin of the London Mathematical Society","43","1",,"57","62",,4,10.1112/blms/bdq074,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79551526886&doi=10.1112%2fblms%2fbdq074&partnerID=40&md5=ffb95b4de72f91309b908e4c01239a1e",Article,Scopus,2-s2.0-79551526886
"Bridgeman, M., Canary, R.D.","The Thurston Metric on Hyperbolic Domains and Boundaries of Convex Hulls",2010,"Geometric and Functional Analysis","20","6",,"1317","1353",,4,10.1007/s00039-010-0102-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649793898&doi=10.1007%2fs00039-010-0102-7&partnerID=40&md5=a7b81de390939a97b6996dfd2a01803c",Article,Scopus,2-s2.0-78649793898
"Bonfert-Taylor, P., Canary, R.D., Martin, G., Taylor, E.C., Wolf, M.","Ambient quasiconformal homogeneity of planar domains",2010,"Annales Academiae Scientiarum Fennicae Mathematica","35","1",,"275","283",,2,10.5186/aasfm.2010.3516,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957899700&doi=10.5186%2faasfm.2010.3516&partnerID=40&md5=05cb2cce25921c793f923972de2b52cd",Article,Scopus,2-s2.0-77957899700
"Bonfert-Taylor, P., Bridgeman, M., Canary, R.D., Taylor, E.C.","Quasiconformal homogeneity of hyperbolic surfaces with fixed-point full automorphisms",2007,"Mathematical Proceedings of the Cambridge Philosophical Society","143","1",,"71","84",,7,10.1017/S0305004107000138,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547543322&doi=10.1017%2fS0305004107000138&partnerID=40&md5=2a2a8eefa1cd469a289dce433b5a4198",Article,Scopus,2-s2.0-34547543322
"Canary, R.D., Leininger, C.J.","Kleinian groups with discrete length spectrum",2007,"Bulletin of the London Mathematical Society","39","2",,"189","193",,2,10.1112/blms/bdl005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955632573&doi=10.1112%2fblms%2fbdl005&partnerID=40&md5=0e0bc2226378c3cadb5d7cb979396bb9",Article,Scopus,2-s2.0-77955632573
"Bridgeman, M., Canary, R.D.","Bounding the bending of a hyperbolic 3-manifold",2005,"Pacific Journal of Mathematics","218","2",,"299","313",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-18844425719&partnerID=40&md5=834ef17592749ddb5a068ae9daaa4130",Article,Scopus,2-s2.0-18844425719
"Bonfert-Taylor, P., Canary, R.D., Martin, G., Taylor, E.","Quasiconformal homogeneity of hyperbolic manifolds",2005,"Mathematische Annalen","331","2",,"281","295",,10,10.1007/s00208-004-0582-6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-15244363076&doi=10.1007%2fs00208-004-0582-6&partnerID=40&md5=ba24f1db547467fd7b778e72d5e0283e",Article,Scopus,2-s2.0-15244363076
"Canary, R.D., Hersonsky, S.","Ubiquity of geometric finiteness in boundaries of deformation spaces of hyperbolic 3-manifolds",2004,"American Journal of Mathematics","126","6",,"1193","1220",,11,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-10844282650&partnerID=40&md5=2b453ff02058594f0ad75d5f84b19e62",Article,Scopus,2-s2.0-10844282650
"Canary, R.D., McCullough, D.","Homotopy equivalences of 3-manifolds and deformation theory of Kleinian groups",2004,"Memoirs of the American Mathematical Society","172","812",,"iii","211",,23,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-8644233504&partnerID=40&md5=c10257efe235d879296156ab7b815afe",Review,Scopus,2-s2.0-8644233504
"Canary, R.D., Culler, M., Hersonsky, S., Shalen, P.B.","Approximation by maximal cusps in boundaries of deformation spaces of kleinian groups",2003,"Journal of Differential Geometry","64","1",,"57","109",,12,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-10044223795&partnerID=40&md5=5bda7ca4f8ed804717ddcc30abdd0737",Article,Scopus,2-s2.0-10044223795
"Bridgeman, M., Canary, R.D.","From the Boundary of the Convex Core to the Conformal Boundary",2003,"Geometriae Dedicata","96","1",,"211","240",,16,10.1023/A:1022102007948,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037279745&doi=10.1023%2fA%3a1022102007948&partnerID=40&md5=71929b1fcc0b7201ef010513cde6be70",Article,Scopus,2-s2.0-0037279745
"Anderson, J.W., Canary, R.D.","The visual core of a hyperbolic 3-manifold",2001,"Mathematische Annalen","321","4",,"989","1000",,1,10.1007/s002080100269,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035733579&doi=10.1007%2fs002080100269&partnerID=40&md5=22d8e2e89df990775a58659460c8c729",Article,Scopus,2-s2.0-0035733579
"Canary, R.D.","The conformal boundary and the boundary of the convex core",2001,"Duke Mathematical Journal","106","1",,"193","207",,14,10.1215/S0012-7094-01-10616-9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642506449&doi=10.1215%2fS0012-7094-01-10616-9&partnerID=40&md5=606d6500ec91a8c45bb5535f756925f4",Article,Scopus,2-s2.0-1642506449
"Anderson, J.W., Canary, R.D., Mccullough, D.","The topology of deformation spaces of Kleinian groups",2000,"Annals of Mathematics","152","3",,"693","741",,23,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034310137&partnerID=40&md5=9b93cf6c10b1c9258d769338fa0e0c8d",Article,Scopus,2-s2.0-0034310137
"Anderson, J.W., Canary, R.D.","Cores of hyperbolic 3-manifolds and limits of Kleinian groups II",2000,"Journal of the London Mathematical Society","61","2",,"489","505",,12,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040198124&partnerID=40&md5=688aa44fec074584113a54370a72e944",Article,Scopus,2-s2.0-0040198124
"Canary, R.D., Taylor, E.C.","Hausdorff dimension and limits of Kleinian groups",1999,"Geometric and Functional Analysis","9","2",,"283","297",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033407711&partnerID=40&md5=b4d353180c10f699d23724ef8c5ce941",Article,Scopus,2-s2.0-0033407711
"Canary, R.D., Minsky, Y.N., Taylor, E.C.","Spectral theory, Hausdorff dimension and the topology of hyperbolic 3-manifolds",1999,"Journal of Geometric Analysis","9","1",,"37","39",,12,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041638757&partnerID=40&md5=9a7ee299f083170376022d3f76f3607e",Article,Scopus,2-s2.0-0041638757
"Anderson, J.W., Canary, R.D.","Algebraic limits of Kleinian groups which rearrange the pages of a book",1996,"Inventiones Mathematicae","126","2",,"205","214",,39,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030520548&partnerID=40&md5=cfc128eeb7207d943e5aeaa65b54652d",Article,Scopus,2-s2.0-0030520548
"Anderson, J.W., Canary, R.D.","Cores of hyperbolic 3-manifolds and limits of Kleinian groups",1996,"American Journal of Mathematics","118","4",,"745","779",,28,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000946208&partnerID=40&md5=a3ac5c5070f668f124d4f8e9be0ccd3b",Article,Scopus,2-s2.0-0000946208
"Canary, R.D.","A covering theorem for hyperbolic 3-manifolds and its applications",1996,"Topology","35","3",,"751","778",,81,10.1016/0040-9383(94)00055-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030186893&doi=10.1016%2f0040-9383%2894%2900055-7&partnerID=40&md5=cbfa9c9874ef1f65d045815d761f5396",Article,Scopus,2-s2.0-0030186893
"Anderson, J.W., Canary, R.D., Culler, M., Skalen, P.B.","Free Kleinian groups and volumes of hyperbolic 3-manifolds",1996,"Journal of Differential Geometry","43","4",,"738","782",,26,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000471925&partnerID=40&md5=524eee9685eb19dd19ee32079943eef1",Article,Scopus,2-s2.0-0000471925
"Canary, R.D., Minsky, Y.N.","On limits of tame hyperbolic 3-manifolds",1996,"Journal of Differential Geometry","43","1",,"1","41",,30,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029681645&partnerID=40&md5=b45c948e78adbbc5fd6acdd71504b124",Article,Scopus,2-s2.0-0029681645
"Canary, R.D., Taylor, E.","Kleinian groups with small limit sets",1994,"Duke Mathematical Journal","73","2",,"371","381",,23,10.1215/S0012-7094-94-07316-X,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974003875&doi=10.1215%2fS0012-7094-94-07316-X&partnerID=40&md5=3752a7803ddd84391ef4ce5b03ebdda5",Article,Scopus,2-s2.0-84974003875
"Burger, M., Canary, R.D.","A lower bound on λ&lt;inf&gt;0&lt;/inf&gt; for geometrically finite hyperbolic n-manifolds",1994,"Journal fur die Reine und Angewandte Mathematik","1994","454",,"37","58",,11,10.1515/crll.1994.454.37,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0013051417&doi=10.1515%2fcrll.1994.454.37&partnerID=40&md5=552eea22c5c36c55921a8d903cb5d667",Article,Scopus,2-s2.0-0013051417
"Canary, R.D.","Algebraic convergence of schottky groups",1993,"Transactions of the American Mathematical Society","337","1",,"235","258",,1,10.1090/S0002-9947-1993-1137257-9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968495000&doi=10.1090%2fS0002-9947-1993-1137257-9&partnerID=40&md5=3cb78600842ed6ed6074ef7db0f58f66",Article,Scopus,2-s2.0-84968495000
"Canary, R.D.","Ends of hyperbolic 3-manifolds",1993,"Journal of the American Mathematical Society","6","1",,"1","35",,7,10.1090/S0894-0347-1993-1166330-8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968484274&doi=10.1090%2fS0894-0347-1993-1166330-8&partnerID=40&md5=a8f11a888fef3a4da66c1ed3302ff1ec",Article,Scopus,2-s2.0-84968484274
"Canary, R.D.","On the Laplacian and the geometry of hyperbolic 3-manifolds",1992,"Journal of Differential Geometry","36","2",,"349","367",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84972521555&partnerID=40&md5=821b7ee363e024a543c51ed1e98fd545",Article,Scopus,2-s2.0-84972521555
"Canary, R.D.","The poincaré metric and a conformal version of a theorem of thurston",1991,"Duke Mathematical Journal","64","2",,"349","359",,19,10.1215/S0012-7094-91-06417-3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974003519&doi=10.1215%2fS0012-7094-91-06417-3&partnerID=40&md5=b990c54ed6d9b5b1ccfd234c6236bbe9",Article,Scopus,2-s2.0-84974003519
