Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Tan, X.Z., Steinfeld, A.","Using robot manipulation to assist navigation by people who are blind or low vision",2017,"ACM/IEEE International Conference on Human-Robot Interaction",,,,"379","380",,,10.1145/3029798.3034808,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016430116&doi=10.1145%2f3029798.3034808&partnerID=40&md5=b15bcb62c21b1efbcd4d7f36d0f90199",Conference Paper,Scopus,2-s2.0-85016430116
"Adubor, O., St John, R., Steinfeld, A.","Personal safety is more important than cost of damage during robot failure",2017,"ACM/IEEE International Conference on Human-Robot Interaction",,,,"403","",,,10.1145/3029798.3036649,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016393760&doi=10.1145%2f3029798.3036649&partnerID=40&md5=e0331b054e6d3108e84be96469c65fc3",Conference Paper,Scopus,2-s2.0-85016393760
"Vázquez, M., Carter, E.J., McDorman, B., Forlizzi, J., Steinfeld, A., Hudson, S.E.","Towards Robot Autonomy in Group Conversations: Understanding the Effects of Body Orientation and Gaze",2017,"ACM/IEEE International Conference on Human-Robot Interaction","Part F127194",,,"42","52",,,10.1145/2909824.3020207,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021812977&doi=10.1145%2f2909824.3020207&partnerID=40&md5=18e5d764b39270d3ef02fd08dc25b28b",Conference Paper,Scopus,2-s2.0-85021812977
"Chatterjee, I., Steinfeld, A.","Performance of a low-cost, human-inspired perception approach for dense moving crowd navigation",2016,"25th IEEE International Symposium on Robot and Human Interactive Communication, RO-MAN 2016",,, 7745176,"578","585",,,10.1109/ROMAN.2016.7745176,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85002993261&doi=10.1109%2fROMAN.2016.7745176&partnerID=40&md5=8e5f5b41e8b2b2c0e55858097385868a",Conference Paper,Scopus,2-s2.0-85002993261
"Vazquez, M., Steinfeld, A., Hudson, S.E.","Maintaining awareness of the focus of attention of a conversation: A robot-centric reinforcement learning approach",2016,"25th IEEE International Symposium on Robot and Human Interactive Communication, RO-MAN 2016",,, 7745088,"36","43",,,10.1109/ROMAN.2016.7745088,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85002829276&doi=10.1109%2fROMAN.2016.7745088&partnerID=40&md5=b8384fdfc24163f43039a4ed80bb128a",Conference Paper,Scopus,2-s2.0-85002829276
"Huang, Y., Zimmerman, J., Tomasic, A., Steinfeld, A.","Combining contribution interactions to increase coverage in mobile participatory sensing systems",2016,"Proceedings of the 18th International Conference on Human-Computer Interaction with Mobile Devices and Services, MobileHCI 2016",,,,"365","376",,2,10.1145/2935334.2935387,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991287627&doi=10.1145%2f2935334.2935387&partnerID=40&md5=925db6189301b6471d029f2fd82bd564",Conference Paper,Scopus,2-s2.0-84991287627
"Yang, Q., Zimmerman, J., Steinfeld, A., Tomasic, A.","Planning adaptive mobile experiences when wireframing",2016,"DIS 2016 - Proceedings of the 2016 ACM Conference on Designing Interactive Systems: Fuse",,,,"565","576",,2,10.1145/2901790/2901858,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978767384&doi=10.1145%2f2901790%2f2901858&partnerID=40&md5=71dd52628fafcb97522731933a2200b2",Conference Paper,Scopus,2-s2.0-84978767384
"Yang, Q., Zimmerman, J., Steinfeld, A., Carey, L., Antaki, J.F.","Investigating the heart pump implant decision process: Opportunities for decision support tools to help",2016,"Conference on Human Factors in Computing Systems - Proceedings",,,,"4477","4488",,1,10.1145/2858036.2858373,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015108080&doi=10.1145%2f2858036.2858373&partnerID=40&md5=32e5ab4cdd0bd03cf5eb60f79faa18ef",Conference Paper,Scopus,2-s2.0-85015108080
"Chen, K., Plaza-Leiva, V., Min, B.-C., Steinfeld, A., Dias, M.B.","NavCue: Context immersive navigation assistance for blind travelers",2016,"ACM/IEEE International Conference on Human-Robot Interaction","2016-April",, 7451855,"559","",,,10.1109/HRI.2016.7451855,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964907398&doi=10.1109%2fHRI.2016.7451855&partnerID=40&md5=edebde5877d333992d03c96518ed25aa",Conference Paper,Scopus,2-s2.0-84964907398
"Kulkarni, A., Wang, A., Urbina, L., Steinfeld, A., Dias, B.","Robotic assistance in indoor navigation for people who are blind",2016,"ACM/IEEE International Conference on Human-Robot Interaction","2016-April",, 7451806,"461","462",,2,10.1109/HRI.2016.7451806,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964915787&doi=10.1109%2fHRI.2016.7451806&partnerID=40&md5=605ae144472c60cf81847ba0fc69e394",Conference Paper,Scopus,2-s2.0-84964915787
"Yanco, H.A., Desai, M., Drury, J.L., Steinfeld, A.","Methods for developing trust models for intelligent systems",2016,"Robust Intelligence and Trust in Autonomous Systems",,,,"219","254",,,10.1007/978-1-4899-7668-0_11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978334378&doi=10.1007%2f978-1-4899-7668-0_11&partnerID=40&md5=e26e29e4a63dbd16db5ceadd8d504766",Book Chapter,Scopus,2-s2.0-84978334378
"Vazquez, M., Steinfeld, A., Hudson, S.E.","Parallel detection of conversational groups of free-standing people and tracking of their lower-body orientation",2015,"IEEE International Conference on Intelligent Robots and Systems","2015-December",, 7353792,"3010","3017",,5,10.1109/IROS.2015.7353792,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958156474&doi=10.1109%2fIROS.2015.7353792&partnerID=40&md5=fe5504eee595fc7f85e18e0c4b726b0e",Conference Paper,Scopus,2-s2.0-84958156474
"Min, B.-C., Steinfeld, A., Dias, M.B.","How Would You Describe Assistive Robots to People Who are Blind or Low Vision?",2015,"ACM/IEEE International Conference on Human-Robot Interaction","02-05-March-2015",,,"91","92",,,10.1145/2701973.2702002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969134823&doi=10.1145%2f2701973.2702002&partnerID=40&md5=c929ac62fe19659827c8f1b625d13d26",Conference Paper,Scopus,2-s2.0-84969134823
"Vázquez, M., Carter, E.J., Vaz, J.A., Forlizzi, J., Steinfeld, A., Hudson, S.E.","Social Group Interactions in a Role-Playing Game",2015,"ACM/IEEE International Conference on Human-Robot Interaction","02-05-March-2015",,,"9","10",,2,10.1145/2701973.2702039,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969245749&doi=10.1145%2f2701973.2702039&partnerID=40&md5=62d707b46582f056dd377fe82868f21d",Conference Paper,Scopus,2-s2.0-84969245749
"Min, B.-C., Saxena, S., Steinfeld, A., Dias, M.B.","Incorporating information from trusted sources to enhance urban navigation for blind travelers",2015,"Proceedings - IEEE International Conference on Robotics and Automation","2015-June","June", 7139824,"4511","4518",,3,10.1109/ICRA.2015.7139824,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938282743&doi=10.1109%2fICRA.2015.7139824&partnerID=40&md5=e6b6ade0566c9bde423f030d282dcd39",Conference Paper,Scopus,2-s2.0-84938282743
"Hoffman, G., Forlizzi, J., Ayal, S., Steinfeld, A., Antanitis, J., Hochman, G., Hochendoner, E., Finkenaur, J.","Robot Presence and Human Honesty: Experimental Evidence",2015,"ACM/IEEE International Conference on Human-Robot Interaction","2015-March",,,"181","188",,7,10.1145/2696454.2696487,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943530186&doi=10.1145%2f2696454.2696487&partnerID=40&md5=0c51f1c9fb46a152245ae8df89b7f74b",Conference Paper,Scopus,2-s2.0-84943530186
"Kaniarasu, P., Steinfeld, A.M.","Effects of blame on trust in human robot interaction",2014,"Proceedings - IEEE International Workshop on Robot and Human Interactive Communication","2014-October","October", 6926359,"850","855",,3,10.1109/ROMAN.2014.6926359,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937552512&doi=10.1109%2fROMAN.2014.6926359&partnerID=40&md5=ffbfd46fe8add58797724e7e608210cf",Conference Paper,Scopus,2-s2.0-84937552512
