Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Ning, Z., Zhang, F., Shi, W., Shi, W.","Position paper: Challenges towards securing hardware-Assisted execution environments",2017,"ACM International Conference Proceeding Series","Part F128533",, 3092633,"","",,,10.1145/3092627.3092633,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025472255&doi=10.1145%2f3092627.3092633&partnerID=40&md5=44e1f75243c1c7cbf171040dd6ba5f6e",Conference Paper,Scopus,2-s2.0-85025472255
"Shi, W., Sun, H., Cao, J., Zhang, Q., Liu, W.","Edge Computing-An Emerging Computing Model for the Internet of Everything Era",2017,"Jisuanji Yanjiu yu Fazhan/Computer Research and Development","54","5",,"907","924",,,10.7544/issn1000-1239.2017.20160941,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025087878&doi=10.7544%2fissn1000-1239.2017.20160941&partnerID=40&md5=392eac818929630a655476caf0df490e",Article,Scopus,2-s2.0-85025087878
"Li, Y., Shi, W., Jiang, C., Zhang, J., Wan, J.","Energy efficiency analysis of heterogeneous platforms: Early experiences",2017,"2016 7th International Green and Sustainable Computing Conference, IGSC 2016",,, 7892585,"","",,,10.1109/IGCC.2016.7892585,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018442701&doi=10.1109%2fIGCC.2016.7892585&partnerID=40&md5=d4b31f1e8a46a5fcf315cb93be5f853f",Conference Paper,Scopus,2-s2.0-85018442701
"Jiang, C., Ou, D., Wang, Y., You, X., Zhang, J., Wan, J., Luo, B., Shi, W.","Energy efficiency comparison of hypervisors",2017,"2016 7th International Green and Sustainable Computing Conference, IGSC 2016",,, 7892607,"","",,,10.1109/IGCC.2016.7892607,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018398322&doi=10.1109%2fIGCC.2016.7892607&partnerID=40&md5=90469a7758a0c79adccbcc2224525128",Conference Paper,Scopus,2-s2.0-85018398322
"Chen, S., Zhang, T., Shi, W.","Fog Computing",2017,"IEEE Internet Computing","21","2", 7867739,"4","6",,,10.1109/MIC.2017.39,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015193870&doi=10.1109%2fMIC.2017.39&partnerID=40&md5=207384d6ff27034e1dd7af2d4ca67c23",Editorial,Scopus,2-s2.0-85015193870
"Ren, Z., Xu, B., Shi, W., Ren, Y., Cao, F., Lin, J., Ye, Z.","IGen: A realistic request generator for cloud file systems benchmarking",2017,"IEEE International Conference on Cloud Computing, CLOUD",,, 7820290,"343","350",,,10.1109/CLOUD.2016.51,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014159379&doi=10.1109%2fCLOUD.2016.51&partnerID=40&md5=0886026a83403d702309526ab1b5dccc",Conference Paper,Scopus,2-s2.0-85014159379
"Zhang, Q., Zhang, X., Zhang, Q., Shi, W., Zhong, H.","Firework: Big data sharing and processing in collaborative edge environment",2016,"Proceedings - 4th IEEE Workshop on Hot Topics in Web Systems and Technologies, HotWeb 2016",,, 7785712,"20","25",,,10.1109/HotWeb.2016.12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011271277&doi=10.1109%2fHotWeb.2016.12&partnerID=40&md5=6964f4f425df86af8d8db379b2536931",Conference Paper,Scopus,2-s2.0-85011271277
"Zhang, Q., Zhang, X., Shi, W.","Poster abstract: Firework: Big data processing in collaborative edge environment",2016,"Proceedings - 1st IEEE/ACM Symposium on Edge Computing, SEC 2016",,, 7774677,"81","82",,1,10.1109/SEC.2016.13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010807245&doi=10.1109%2fSEC.2016.13&partnerID=40&md5=5fb3baaaa6cd0ee4a8b151e88d156e70",Conference Paper,Scopus,2-s2.0-85010807245
"Zhang, Q., Yu, Z., Shi, W., Zhong, H.","Demo abstract: EVAPS: Edge video analysis for public safety",2016,"Proceedings - 1st IEEE/ACM Symposium on Edge Computing, SEC 2016",,, 7774697,"121","122",,,10.1109/SEC.2016.30,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010815621&doi=10.1109%2fSEC.2016.30&partnerID=40&md5=226c02158f0ed1cf3602d24ab520e407",Conference Paper,Scopus,2-s2.0-85010815621
"Shi, W., Cao, J., Zhang, Q., Li, Y., Xu, L.","Edge Computing: Vision and Challenges",2016,"IEEE Internet of Things Journal","3","5", 7488250,"637","646",,25,10.1109/JIOT.2016.2579198,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987842183&doi=10.1109%2fJIOT.2016.2579198&partnerID=40&md5=a975bcadfcbc0402da6444a53205ecde",Article,Scopus,2-s2.0-84987842183
