Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Michel, M.J., Chien, H., Beachum, C.E., Bennett, M.G., Knouft, J.H.","Climate change, hydrology, and fish morphology: predictions using phenotype-environment associations",2017,"Climatic Change","140","3-4",,"563","576",,1,10.1007/s10584-016-1856-1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996537964&doi=10.1007%2fs10584-016-1856-1&partnerID=40&md5=4e8dc7714fd525faad503d342dc7bdcc",Article,Scopus,2-s2.0-84996537964
"Niu, S.Q., Knouft, J.H.","Hydrologic characteristics, food resource abundance, and spatial variation in stream assemblages",2017,"Ecohydrology","10","1", e1770,"","",,,10.1002/eco.1770,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983801414&doi=10.1002%2feco.1770&partnerID=40&md5=cd32722711f70e8f40d9af5ce1b9ce34",Article,Scopus,2-s2.0-84983801414
"Schönhuth, S., Beachum, C.E., Knouft, J.H., Mayden, R.L.","Phylogeny and genetic variation within the widely distributed Bluntnose Minnow, Pimephales notatus (Cyprinidae), in North America",2016,"Zootaxa","4168","1",,"38","60",,,10.11646/zootaxa.4168.1.2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987864006&doi=10.11646%2fzootaxa.4168.1.2&partnerID=40&md5=0c64c04d28d42b85daef36e66b105f45",Article,Scopus,2-s2.0-84987864006
"Beachum, C.E., Michel, M.J., Knouft, J.H.","Differential responses of body shape to local and reach scale stream flow in two freshwater fish species",2016,"Ecology of Freshwater Fish","25","3",,"446","454",,2,10.1111/eff.12225,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978964163&doi=10.1111%2feff.12225&partnerID=40&md5=c011e64d87c95b3ca8c25c31f9f603e6",Article,Scopus,2-s2.0-84978964163
"Knouft, J.H., Anthony, M.M.","Climate and local abundance in freshwater fishes",2016,"Royal Society Open Science","3","6", 160093,"","",,,10.1098/rsos.160093,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975806624&doi=10.1098%2frsos.160093&partnerID=40&md5=2c37dfe1858c4add22474374c849601c",Article,Scopus,2-s2.0-84975806624
"Ficklin, D.L., Robeson, S.M., Knouft, J.H.","Impacts of recent climate change on trends in baseflow and stormflow in United States watersheds",2016,"Geophysical Research Letters","43","10",,"5079","5088",,6,10.1002/2016GL069121,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978920046&doi=10.1002%2f2016GL069121&partnerID=40&md5=a064b316d7f8f7fe6b72805aec668e23",Article,Scopus,2-s2.0-84978920046
"Knouft, J.H., Chu, M.L.","Using watershed-scale hydrological models to predict the impacts of increasing urbanization on freshwater fish assemblages",2015,"Ecohydrology","8","2",,"273","285",,4,10.1002/eco.1506,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925290332&doi=10.1002%2feco.1506&partnerID=40&md5=dbb76f53475c9f20d29a4bde1e95ee8c",Article,Scopus,2-s2.0-84925290332
"Ficklin, D.L., Barnhart, B.L., Knouft, J.H., Stewart, I.T., Maurer, E.P., Letsinger, S.L., Whittaker, G.W.","Climate change and stream temperature projections in the Columbia River basin: Habitat implications of spatial variation in hydrologic drivers",2014,"Hydrology and Earth System Sciences","18","12",,"4897","4912",,9,10.5194/hess-18-4897-2014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84916624824&doi=10.5194%2fhess-18-4897-2014&partnerID=40&md5=b16a228a5930a76262525b961d1878cc",Article,Scopus,2-s2.0-84916624824
"Michel, M.J., Knouft, J.H.","The effects of environmental change on the spatial and environmental determinants of community-level traits",2014,"Landscape Ecology","29","3",,"467","477",,4,10.1007/s10980-013-9977-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897657271&doi=10.1007%2fs10980-013-9977-7&partnerID=40&md5=e369869109b5df78a2d6525a955d7a51",Article,Scopus,2-s2.0-84897657271
"Michel, M.J., Chevin, L.-M., Knouft, J.H.","Evolution of phenotype-environment associations by genetic responses to selection and phenotypic plasticity in a temporally autocorrelated environment",2014,"Evolution","68","5",,"1374","1384",,15,10.1111/evo.12371,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899910543&doi=10.1111%2fevo.12371&partnerID=40&md5=8ff0cc48703d6c5cb4cf43e3f06ce716",Article,Scopus,2-s2.0-84899910543
"Chu, M.L., Ghulam, A., Knouft, J.H., Pan, Z.","A Hydrologic Data Screening Procedure for Exploring Monotonic Trends and Shifts in Rainfall and Runoff Patterns",2014,"Journal of the American Water Resources Association","50","4",,"928","942",,5,10.1111/jawr.12149,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905384052&doi=10.1111%2fjawr.12149&partnerID=40&md5=653ed86b19ad845abade0cdf02a4570d",Article,Scopus,2-s2.0-84905384052
"Chu, M.L., Knouft, J.H., Ghulam, A., Guzman, J.A., Pan, Z.","Impacts of urbanization on river flow frequency: A controlled experimental modeling-based evaluation approach",2013,"Journal of Hydrology","495",,,"1","12",,20,10.1016/j.jhydrol.2013.04.051,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878376196&doi=10.1016%2fj.jhydrol.2013.04.051&partnerID=40&md5=b9b5cfefca366d2108ae9fac85cc000a",Article,Scopus,2-s2.0-84878376196
"Chien, H., Yeh, P.J.-F., Knouft, J.H.","Modeling the potential impacts of climate change on streamflow in agricultural watersheds of the Midwestern United States",2013,"Journal of Hydrology","491","1",,"73","88",,37,10.1016/j.jhydrol.2013.03.026,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877713391&doi=10.1016%2fj.jhydrol.2013.03.026&partnerID=40&md5=2a35df286121730c074eb696b245579f",Article,Scopus,2-s2.0-84877713391
"Niu, S.Q., Franczyk, M.P., Knouft, J.H.","Regional species richness, hydrological characteristics and the local species richness of assemblages of North American stream fishes",2012,"Freshwater Biology","57","11",,"2367","2377",,9,10.1111/fwb.12016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867007100&doi=10.1111%2ffwb.12016&partnerID=40&md5=f79cbdd68a76b8f1a8c031ed6a415a75",Article,Scopus,2-s2.0-84867007100
"Michel, M.J., Knouft, J.H.","Niche variability and its consequences for species distribution modeling",2012,"PLoS ONE","7","9", e44932,"","",,2,10.1371/journal.pone.0044932,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874711757&doi=10.1371%2fjournal.pone.0044932&partnerID=40&md5=806ee7773b86062e4ee8ea8df855f6dd",Article,Scopus,2-s2.0-84874711757
"Trumbo, D.R., Burgett, A.A., Hopkins, R.L., Biro, E.G., Chase, J.M., Knouft, J.H.","Integrating local breeding pond, landcover, and climate factors in predicting amphibian distributions",2012,"Landscape Ecology","27","8",,"1183","1196",,11,10.1007/s10980-012-9770-z,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865957439&doi=10.1007%2fs10980-012-9770-z&partnerID=40&md5=b0bf53cabe1896f12ceeff9aee53ee6b",Article,Scopus,2-s2.0-84865957439
"Knouft, J.H., Page, L.M.","Assessment of the relationships of geographic variation in species richness to climate and landscape variables within and among lineages of North American freshwater fishes",2011,"Journal of Biogeography","38","12",,"2259","2269",,19,10.1111/j.1365-2699.2011.02567.x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-81255160926&doi=10.1111%2fj.1365-2699.2011.02567.x&partnerID=40&md5=3e7a7f84c11e8fe6334c6043c43db8d8",Article,Scopus,2-s2.0-81255160926
"Trumbo, D.R., Burgett, A.A., Knouft, J.H.","Testing climate-based species distribution models with recent field surveys of pond-breeding amphibians in eastern Missouri",2011,"Canadian Journal of Zoology","89","11",,"1074","1083",,5,10.1139/z11-083,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80355132565&doi=10.1139%2fz11-083&partnerID=40&md5=f7a6756bde241012de8c1cc3669bfa4d",Article,Scopus,2-s2.0-80355132565
"Knouft, J.H., Caruso, N.M., Dupre, P.J., Anderson, K.R., Trumbo, D.R., Puccinelli, J.","Using fine-scale GIS data to assess the relationship between intra-annual environmental niche variability and population density in a local stream fish assemblage",2011,"Methods in Ecology and Evolution","2","3",,"303","311",,9,10.1111/j.2041-210X.2010.00076.x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867663151&doi=10.1111%2fj.2041-210X.2010.00076.x&partnerID=40&md5=91df10b019ffa4ef65061911eb869975",Article,Scopus,2-s2.0-84867663151
"Luxbacher, A.M., Knouft, J.H.","Assessing concurrent patterns of environmental niche and morphological evolution among species of horned lizards (Phrynosoma)",2009,"Journal of Evolutionary Biology","22","8",,"1669","1678",,15,10.1111/j.1420-9101.2009.01779.x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650383737&doi=10.1111%2fj.1420-9101.2009.01779.x&partnerID=40&md5=56207fc847847c465b4af8bbf50f408e",Article,Scopus,2-s2.0-67650383737
"Mitchell, A.L., Knouft, J.H.","Non-native fishes and native species diversity in freshwater fish assemblages across the United States",2009,"Biological Invasions","11","6",,"1441","1450",,26,10.1007/s10530-008-9352-9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349086593&doi=10.1007%2fs10530-008-9352-9&partnerID=40&md5=521a86dcaf513550702ff4880317a2f4",Article,Scopus,2-s2.0-67349086593
"Albert, J.S., Johnson, D.M., Knouft, J.H.","Fossils provide better estimates of ancestral body size than do extant taxa in fishes",2009,"Acta Zoologica","90","SUPPL. 1",,"357","384",,24,10.1111/j.1463-6395.2008.00364.x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-66149085597&doi=10.1111%2fj.1463-6395.2008.00364.x&partnerID=40&md5=ec74ca29282598cd270fdc4b94840a3c",Article,Scopus,2-s2.0-66149085597
"Johnson, J.R., Knouft, J.H., Semlitsch, R.D.","Sex and seasonal differences in the spatial terrestrial distribution of gray treefrog (Hyla versicolor) populations",2007,"Biological Conservation","140","3-4",,"250","258",,33,10.1016/j.biocon.2007.08.010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-35448987981&doi=10.1016%2fj.biocon.2007.08.010&partnerID=40&md5=51c7b08b39a9e3f055c90a52cbdb23f0",Article,Scopus,2-s2.0-35448987981
"Miller, A.J., Knouft, J.H.","GIS-based characterization of the geographic distributions of wild and cultivated populations of the mesoamerican fruit tree Spondias purpurea (Anacardiaceae)",2006,"American Journal of Botany","93","12",,"1757","1767",,26,10.3732/ajb.93.12.1757,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250788864&doi=10.3732%2fajb.93.12.1757&partnerID=40&md5=e54fc7b618878434f66da815f75723ad",Article,Scopus,2-s2.0-34250788864
