Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Aspinwall, P.S., Plesser, M.R.","General mirror pairs for gauged linear sigma models",2015,"Journal of High Energy Physics","2015","11", 29,"1","33",,,10.1007/JHEP11(2015)029,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946574769&doi=10.1007%2fJHEP11%282015%29029&partnerID=40&md5=f737363ed9f6173a34e1300259c114bc",Article,Scopus,2-s2.0-84946574769
"Aspinwall, P.S.","Exoflops in two dimensions",2015,"Journal of High Energy Physics","2015","7", 104,"","",20,,10.1007/JHEP07(2015)104,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938390463&doi=10.1007%2fJHEP07%282015%29104&partnerID=40&md5=a3fcbc27fc20aacd453f7339f18649c1",Article,Scopus,2-s2.0-84938390463
"Aspinwall, P.S., Gaines, B.","Rational curves and (0, 2)-deformations",2015,"Journal of Geometry and Physics","88",,,"1","15",,1,10.1016/j.geomphys.2014.09.012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910670687&doi=10.1016%2fj.geomphys.2014.09.012&partnerID=40&md5=553444d6801cbcc0f01c29ae8ac34bd7",Article,Scopus,2-s2.0-84910670687
"Aspinwall, P.S.","A McKay-like correspondence for (0, 2)-deformations",2014,"Advances in Theoretical and Mathematical Physics","18","4",,"761","797",,,10.4310/ATMP.2014.v18.n4.a1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921279738&doi=10.4310%2fATMP.2014.v18.n4.a1&partnerID=40&md5=f08e269db4777dc9323b8d3f778297f2",Article,Scopus,2-s2.0-84921279738
"Aspinwall, P.S.","Some applications of commutative algebra to string theory",2013,"Commutative Algebra: Expository Papers Dedicated to David Eisenbud on the Occasion of His 65th Birthday",,,,"25","56",,1,10.1007/978-1-4614-5292-8_2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929528707&doi=10.1007%2f978-1-4614-5292-8_2&partnerID=40&md5=f67ebb494d03cf40dd648c49baeedbf6",Book Chapter,Scopus,2-s2.0-84929528707
"Addington, N., Aspinwall, P.S.","Categories of massless D-branes and del Pezzo surfaces",2013,"Journal of High Energy Physics","2013","7", 176,"","",,5,10.1007/JHEP07(2013)176,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881408438&doi=10.1007%2fJHEP07%282013%29176&partnerID=40&md5=549019ea619826334eae58b41c609c97",Article,Scopus,2-s2.0-84881408438
"Aspinwall, P.S., Morrison, D.R.","Quivers from Matrix Factorizations",2012,"Communications in Mathematical Physics","313","3",,"607","633",,7,10.1007/s00220-012-1520-1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864360717&doi=10.1007%2fs00220-012-1520-1&partnerID=40&md5=64d4d276c380d9eae1013b53d8df437f",Article,Scopus,2-s2.0-84864360717
"Aspinwall, P.S., Melnikov, I.V., Ronen Plesser, M.","(0,2) elephants",2012,"Journal of High Energy Physics","2012","1", 060,"","",,6,10.1007/JHEP01(2012)060,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857314044&doi=10.1007%2fJHEP01%282012%29060&partnerID=40&md5=ced4b8f34fd609a2e7ca098ba1589e1d",Article,Scopus,2-s2.0-84857314044
"Aspinwall, P.S., Plesser, M.R.","Decompactifications and massless D-branes in hybrid models",2010,"Journal of High Energy Physics","2010","7", 078,"","",,7,10.1007/JHEP07(2010)078,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954995296&doi=10.1007%2fJHEP07%282010%29078&partnerID=40&md5=a497aad9a854da19ef466c6ded9fa563",Article,Scopus,2-s2.0-77954995296
"Aspinwall, P.S.","Topological D-branes and commutative algebra",2009,"Communications in Number Theory and Physics","3","3",,"445","474",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865962828&partnerID=40&md5=a492d3cc19f08bda8cafa66a0e3bdd13",Article,Scopus,2-s2.0-84865962828
"Aspinwall, P.S.","Landau-Ginzburg to Calabi-Yau dictionary for D-branes",2007,"Journal of Mathematical Physics","48","8", 082304,"","",,8,10.1063/1.2768185,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548445103&doi=10.1063%2f1.2768185&partnerID=40&md5=929976fc9ed77f07f94ba567186cb4c3",Article,Scopus,2-s2.0-34548445103
"Aspinwall, P.S., Maloney, A., Simons, A.","Black hole entropy, marginal stability and mirror symmetry",2007,"Journal of High Energy Physics","2007","7", 034,"","",,8,10.1088/1126-6708/2007/07/034,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547653970&doi=10.1088%2f1126-6708%2f2007%2f07%2f034&partnerID=40&md5=15ff9cffc5c18570643751faef545064",Article,Scopus,2-s2.0-34547653970
"Aspinwall, P.S., Fidkowski, L.M.","Superpotentials for quiver gauge theories",2006,"Journal of High Energy Physics","2006","10", 047,"","",,12,10.1088/1126-6708/2006/10/047,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846147043&doi=10.1088%2f1126-6708%2f2006%2f10%2f047&partnerID=40&md5=18b464ab82a6653d3bc853b4d7de11e1",Review,Scopus,2-s2.0-33846147043
"Aspinwall, P.S., Katz, S.","Computation of superpotentials for D-branes",2006,"Communications in Mathematical Physics","264","1",,"227","253",,36,10.1007/s00220-006-1527-6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645564281&doi=10.1007%2fs00220-006-1527-6&partnerID=40&md5=0cf388c1966141d2280e34610c1d84ff",Article,Scopus,2-s2.0-33645564281
