Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Rogers, R.R., Carrano, M.T., Curry Rogers, K.A., Perez, M., Regan, A.K.","Isotaphonomy in concept and practice: An exploration of vertebrate microfossil bonebeds in the Upper Cretaceous (Campanian) Judith River Formation, north-central Montana",2017,"Paleobiology","43","2",,"248","273",,,10.1017/pab.2016.37,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017420569&doi=10.1017%2fpab.2016.37&partnerID=40&md5=bf1c44ad1337249b22b0367568e675e5",Article,Scopus,2-s2.0-85017420569
"Montoya-Sanhueza, G., Moreno, K., Bobe, R., Carrano, M.T., García, M., Corgne, A.","Peltephilidae and Mesotheriidae (Mammalia) from late Miocene strata of Northern Chilean Andes, Caragua",2017,"Journal of South American Earth Sciences","75",,,"51","65",,,10.1016/j.jsames.2017.01.009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012257800&doi=10.1016%2fj.jsames.2017.01.009&partnerID=40&md5=31de0d2894e49176751b8244bd1cf434",Article,Scopus,2-s2.0-85012257800
"Rauhut, O.W.M., Carrano, M.T.","The theropod dinosaur Elaphrosaurus bambergi Janensch, 1920, from the Late Jurassic of Tendaguru, Tanzania",2016,"Zoological Journal of the Linnean Society","178","3",,"546","610",,2,10.1111/zoj.12425,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964370949&doi=10.1111%2fzoj.12425&partnerID=40&md5=6548c04429b06d741c3f53be509051f6",Article,Scopus,2-s2.0-84964370949
"Carrano, M.T., Choiniere, J.","New information on the forearm and manus of Ceratosaurus nasicornis Marsh, 1884 (Dinosauria, Theropoda), with implications for theropod forelimb evolution",2016,"Journal of Vertebrate Paleontology","36","2", e1054497,"","",,1,10.1080/02724634.2015.1054497,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958074634&doi=10.1080%2f02724634.2015.1054497&partnerID=40&md5=b9f53f59679260049ac9d2707dd77907",Article,Scopus,2-s2.0-84958074634
"Carrano, M.T., Oreska, M.P.J., Lockwood, R.","Vertebrate paleontology of the Cloverly Formation (Lower Cretaceous), II: Paleoecology",2016,"Journal of Vertebrate Paleontology","36","2", e1071265,"","",,1,10.1080/02724634.2015.1071265,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958093458&doi=10.1080%2f02724634.2015.1071265&partnerID=40&md5=6d5383f9a08ec545b735c318b9f1f42b",Article,Scopus,2-s2.0-84958093458
"Benson, R.B.J., Butler, R.J., Alroy, J., Mannion, P.D., Carrano, M.T., Lloyd, G.T.","Near-Stasis in the Long-Term Diversification of Mesozoic Tetrapods",2016,"PLoS Biology","14","1", e1002359,"","",,7,10.1371/journal.pbio.1002359,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961290140&doi=10.1371%2fjournal.pbio.1002359&partnerID=40&md5=3afead5afbb91e5ac6b659f797a812d2",Article,Scopus,2-s2.0-84961290140
"Hendrickx, C., Carrano, M.T.","Erratum on ""An Overview Of non-avian theropod discoveries and classification""",2016,"PalArch's Journal of Vertebrate Palaeontology","13","2",,"1","7",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007610431&partnerID=40&md5=ce5634794af0ecf5b48be725384f8fc5",Article,Scopus,2-s2.0-85007610431
"Mannion, P.D., Benson, R.B.J., Carrano, M.T., Tennant, J.P., Judd, J., Butler, R.J.","Climate constrains the evolutionary history and biodiversity of crocodylians",2015,"Nature Communications","6",, 8438,"","",,18,10.1038/ncomms9438,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942104433&doi=10.1038%2fncomms9438&partnerID=40&md5=782d4b5a9ac77996155038fef05e4d8e",Article,Scopus,2-s2.0-84942104433
"Carrano, M.T., D'emic, M.D.","Osteoderms of the titanosaur sauropod dinosaur alamosaurus sanjuanensis Gilmore, 1922",2015,"Journal of Vertebrate Paleontology","35","1", e901334,"","",,6,10.1080/02724634.2014.901334,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929506770&doi=10.1080%2f02724634.2014.901334&partnerID=40&md5=c64132ea91b4f0ff6a2c83bfba5fc7e6",Article,Scopus,2-s2.0-84929506770
"Evans, D.C., Barrett, P.M., Brink, K.S., Carrano, M.T.","Osteology and bone microstructure of new, small theropod dinosaur material from the early Late Cretaceous of Morocco",2015,"Gondwana Research","27","3",,"1034","1041",,6,10.1016/j.gr.2014.03.016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925294066&doi=10.1016%2fj.gr.2014.03.016&partnerID=40&md5=9c4ab32769a2d0c920775dd5dd511acb",Article,Scopus,2-s2.0-84925294066
