Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Malek, S., Gibson, L.J.","Multi-scale modelling of elastic properties of balsa",2017,"International Journal of Solids and Structures","113-114",,,"118","131",,1,10.1016/j.ijsolstr.2017.01.037,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016775293&doi=10.1016%2fj.ijsolstr.2017.01.037&partnerID=40&md5=8200e57dd9b7e7f8eeb43af994e774ad",Article,Scopus,2-s2.0-85016775293
"Malek, S., Raney, J.R., Lewis, J.A., Gibson, L.J.","Lightweight 3D cellular composites inspired by balsa",2017,"Bioinspiration and Biomimetics","12","2", 026014,"","",,,10.1088/1748-3190/aa6028,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017142987&doi=10.1088%2f1748-3190%2faa6028&partnerID=40&md5=32c4cd3e1d452a9e355df333ecf8051d",Article,Scopus,2-s2.0-85017142987
"Dixon, P.G., Semple, K.E., Kutnar, A., Kamke, F.A., Smith, G.D., Gibson, L.J.","Comparison of the flexural behavior of natural and thermo-hydro-mechanically densified Moso bamboo",2016,"European Journal of Wood and Wood Products","74","5",,"633","642",,4,10.1007/s00107-016-1047-9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963754934&doi=10.1007%2fs00107-016-1047-9&partnerID=40&md5=e9654d5380b7f017e9a076e35d856126",Article,Scopus,2-s2.0-84963754934
"Malek, S., Gibson, L.","Effective elastic properties of periodic hexagonal honeycombs",2015,"Mechanics of Materials","91","P1", 2453,"226","240",,12,10.1016/j.mechmat.2015.07.008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940541749&doi=10.1016%2fj.mechmat.2015.07.008&partnerID=40&md5=b7550cbb1196dcf464316bd00a525140",Article,Scopus,2-s2.0-84940541749
"Dixon, P.G., Ahvenainen, P., Aijazi, A.N., Chen, S.H., Lin, S., Augusciak, P.K., Borrega, M., Svedström, K., Gibson, L.J.","Comparison of the structure and flexural properties of Moso, Guadua and Tre Gai bamboo",2015,"Construction and Building Materials","90",,,"11","17",,15,10.1016/j.conbuildmat.2015.04.042,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929001299&doi=10.1016%2fj.conbuildmat.2015.04.042&partnerID=40&md5=37256a033357d8e4547ba5bb34bc2170",Article,Scopus,2-s2.0-84929001299
"Sample, C.S., Xu, A.K., Swartz, S.M., Gibson, L.J.","Nanomechanical properties of wing membrane layers in the house cricket (Acheta domesticus Linnaeus)",2015,"Journal of Insect Physiology","74",,,"10","15",,3,10.1016/j.jinsphys.2015.01.013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922458197&doi=10.1016%2fj.jinsphys.2015.01.013&partnerID=40&md5=acf423f6d1335db2741774a65e3fb109",Article,Scopus,2-s2.0-84922458197
"Borrega, M., Gibson, L.J.","Mechanics of balsa (Ochroma pyramidale) wood",2015,"Mechanics of Materials","84",,,"75","90",,6,10.1016/j.mechmat.2015.01.014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923261432&doi=10.1016%2fj.mechmat.2015.01.014&partnerID=40&md5=76e766dffaccdc59dc07739460497d77",Article,Scopus,2-s2.0-84923261432
"Borrega, M., Ahvenainen, P., Serimaa, R., Gibson, L.","Composition and structure of balsa (Ochroma pyramidale) wood",2015,"Wood Science and Technology","49","2",,"403","420",,7,10.1007/s00226-015-0700-5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922834516&doi=10.1007%2fs00226-015-0700-5&partnerID=40&md5=e92f9c068ad26fe82a800a9f3840f405",Article,Scopus,2-s2.0-84922834516
"Dixon, P.G., Gibson, L.J.","The structure and mechanics of Moso bamboo material",2014,"Journal of the Royal Society Interface","11","99", 0321,"","",,9,10.1098/rsif.2014.0321,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85003054899&doi=10.1098%2frsif.2014.0321&partnerID=40&md5=a3969acd872ff401e100ae72c166afdb",Article,Scopus,2-s2.0-85003054899
"Neugebauer, A., Chen, K., Tang, A., Allgeier, A., Glicksman, L.R., Gibson, L.J.","Thermal conductivity and characterization of compacted, granular silica aerogel",2014,"Energy and Buildings","79",,,"47","57",,28,10.1016/j.enbuild.2014.04.025,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901352009&doi=10.1016%2fj.enbuild.2014.04.025&partnerID=40&md5=d157722b70f6150c34f57deea4a239af",Article,Scopus,2-s2.0-84901352009
"Chen, K., Neugebauer, A., Goutierre, T., Tang, A., Glicksman, L., Gibson, L.J.","Mechanical and thermal performance of aerogel-filled sandwich panels for building insulation",2014,"Energy and Buildings","76",,,"336","346",,14,10.1016/j.enbuild.2014.02.041,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897448426&doi=10.1016%2fj.enbuild.2014.02.041&partnerID=40&md5=a2a035b29ba1f53be9cebfe6b5207b00",Article,Scopus,2-s2.0-84897448426
"Tulliani, J.-M., Lombardi, M., Palmero, P., Fornabaio, M., Gibson, L.J.","Development and mechanical characterization of novel ceramic foams fabricated by gel-casting",2013,"Journal of the European Ceramic Society","33","9",,"1567","1576",,21,10.1016/j.jeurceramsoc.2013.01.038,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875915553&doi=10.1016%2fj.jeurceramsoc.2013.01.038&partnerID=40&md5=a73027c4539d7eff8169619dfc204de9",Article,Scopus,2-s2.0-84875915553
"Ali, Z.M., Gibson, L.J.","The structure and mechanics of nanofibrillar cellulose foams",2013,"Soft Matter","9","5",,"1580","1588",,26,10.1039/c2sm27197d,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872055923&doi=10.1039%2fc2sm27197d&partnerID=40&md5=8be7ef7e823573510b9745fcea42b271",Article,Scopus,2-s2.0-84872055923
"Gibson, L.J.","The hierarchical structure and mechanics of plant materials",2012,"Journal of the Royal Society Interface","9","76",,"2749","2766",,198,10.1098/rsif.2012.0341,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867464292&doi=10.1098%2frsif.2012.0341&partnerID=40&md5=0d55b1cde94d95f11bbb2cee3db7adea",Review,Scopus,2-s2.0-84867464292
"Tekog̃lu, C., Gibson, L.J., Pardoen, T., Onck, P.R.","Size effects in foams: Experiments and modeling",2011,"Progress in Materials Science","56","2",,"109","138",,72,10.1016/j.pmatsci.2010.06.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78249279956&doi=10.1016%2fj.pmatsci.2010.06.001&partnerID=40&md5=ccb94c0a85c4a641a85ffd85310f0d9e",Article,Scopus,2-s2.0-78249279956
"Corin, K.A., Gibson, L.J.","Cell contraction forces in scaffolds with varying pore size and cell density",2010,"Biomaterials","31","18",,"4835","4845",,34,10.1016/j.biomaterials.2010.01.149,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951975692&doi=10.1016%2fj.biomaterials.2010.01.149&partnerID=40&md5=0053857fb56590049172b1d90d0328bb",Article,Scopus,2-s2.0-77951975692
"Lynn, A.K., Best, S.M., Cameron, R.E., Harley, B.A., Yannas, I.V., Gibson, L.J., Bonfield, W.","Design of a multiphase osteochondral scaffold. I. Control of chemical composition",2010,"Journal of Biomedical Materials Research - Part A","92","3",,"1057","1065",,41,10.1002/jbm.a.32415,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-75749131102&doi=10.1002%2fjbm.a.32415&partnerID=40&md5=d7f88025737356d3d97e48623dde0938",Article,Scopus,2-s2.0-75749131102
"Harley, B.A., Lynn, A.K., Wissner-Gross, Z., Bonfield, W., Yannas, I.V., Gibson, L.J.","Design of a multiphase osteochondral scaffold III: Fabrication of layered scaffolds with continuous interfaces",2010,"Journal of Biomedical Materials Research - Part A","92","3",,"1078","1093",,101,10.1002/jbm.a.32387,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-75749104674&doi=10.1002%2fjbm.a.32387&partnerID=40&md5=d0d76aa254bc57cfbf1d8e77e64ad024",Article,Scopus,2-s2.0-75749104674
"Harley, B.A., Lynn, A.K., Wissner-Gross, Z., Bonfield, W., Yannas, I.V., Gibson, L.J.","Design of a multiphase osteochondral scaffold. II. Fabrication of a mineralized collagen-glycosaminoglycan scaffold",2010,"Journal of Biomedical Materials Research - Part A","92","3",,"1066","1077",,68,10.1002/jbm.a.32361,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-75749106242&doi=10.1002%2fjbm.a.32361&partnerID=40&md5=063e59441cde0df2b8a3ad01493bf85d",Article,Scopus,2-s2.0-75749106242
"Kanungo, B.P., Gibson, L.J.","Density-property relationships in collagen-glycosaminoglycan scaffolds",2010,"Acta Biomaterialia","6","2",,"344","353",,28,10.1016/j.actbio.2009.09.012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-72049110786&doi=10.1016%2fj.actbio.2009.09.012&partnerID=40&md5=db87892dc4bc6bd9c5c33e0877164437",Article,Scopus,2-s2.0-72049110786
"Dawson, M.A., McKinley, G.H., Gibson, L.J.","The dynamic compressive response of an open-cell foam impregnated with a non-newtonian fluid",2009,"Journal of Applied Mechanics, Transactions ASME","76","6",,"1","8",,11,10.1115/1.3130825,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955232707&doi=10.1115%2f1.3130825&partnerID=40&md5=c4aa686a35fc8d374e20b4e2418b4ae5",Article,Scopus,2-s2.0-77955232707
"Kanungo, B.P., Gibson, L.J.","Density-property relationships in mineralized collagen-glycosaminoglycan scaffolds",2009,"Acta Biomaterialia","5","4",,"1006","1018",,14,10.1016/j.actbio.2008.11.029,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-64249133686&doi=10.1016%2fj.actbio.2008.11.029&partnerID=40&md5=943e3e3cdbf0d8eb9e3563db362da728",Article,Scopus,2-s2.0-64249133686
"Harley, B.A., Gibson, L.J.","Quantifying the contractile behavior of individual fibroblasts within three-dimensional collagen scaffolds: A cellular solids approach",2008,"AIChE Annual Meeting, Conference Proceedings",,,,"","",1,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952297230&partnerID=40&md5=a293fb05cb42b82a7ed2495a04248997",Conference Paper,Scopus,2-s2.0-79952297230
