Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Mao, M., Wang, L., Chang, C.-C., Rothenberg, K.E., Huang, J., Wang, Y., Hoffman, B.D., Liton, P.B., Yuan, F.","Involvement of a Rac1-Dependent Macropinocytosis Pathway in Plasmid DNA Delivery by Electrotransfection",2017,"Molecular Therapy","25","3",,"803","815",,,10.1016/j.ymthe.2016.12.009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016305659&doi=10.1016%2fj.ymthe.2016.12.009&partnerID=40&md5=c201a70d775f212e8a51c0037ea6779e",Article,Scopus,2-s2.0-85016305659
"Lacroix, A.S., Rothenberg, K.E., Hoffman, B.D.","Molecular-Scale Tools for Studying Mechanotransduction",2015,"Annual Review of Biomedical Engineering","17",,,"287","316",,6,10.1146/annurev-bioeng-071114-040531,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949500568&doi=10.1146%2fannurev-bioeng-071114-040531&partnerID=40&md5=aee72095df8dd48807149c6fc8b7fbcf",Review,Scopus,2-s2.0-84949500568
"Hoffman, B.D., Yap, A.S.","Towards a Dynamic Understanding of Cadherin-Based Mechanobiology",2015,"Trends in Cell Biology","25","12",,"803","814",,17,10.1016/j.tcb.2015.09.008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950158923&doi=10.1016%2fj.tcb.2015.09.008&partnerID=40&md5=5c71a74581a9beae1c16902331622ff6",Review,Scopus,2-s2.0-84950158923
"Rothenberg, K.E., Neibart, S.S., LaCroix, A.S., Hoffman, B.D.","Controlling Cell Geometry Affects the Spatial Distribution of Load Across Vinculin",2015,"Cellular and Molecular Bioengineering","8","3",,"364","382",,6,10.1007/s12195-015-0404-9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939568052&doi=10.1007%2fs12195-015-0404-9&partnerID=40&md5=5ed0a9c9d1917348d5b9a3fac2afe643",Article,Scopus,2-s2.0-84939568052
"LaCroix, A.S., Rothenberg, K.E., Berginski, M.E., Urs, A.N., Hoffman, B.D.","Construction, imaging, and analysis of FRET-based tension sensors in living cells",2015,"Methods in Cell Biology","125",,,"161","186",,10,10.1016/bs.mcb.2014.10.033,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921851331&doi=10.1016%2fbs.mcb.2014.10.033&partnerID=40&md5=d193da8a8543d21b51e1f3f4863923d4",Article,Scopus,2-s2.0-84921851331
"Yan, C., Liu, D., Li, L., Wempe, M.F., Guin, S., Khanna, M., Meier, J., Hoffman, B., Owens, C., Wysoczynski, C.L., Nitz, M.D., Knabe, W.E., Ahmed, M., Brautigan, D.L., Paschal, B.M., Schwartz, M.A., Jones, D.N.M., Ross, D., Meroueh, S.O., Theodorescu, D.","Discovery and characterization of small molecules that target the GTPase Ral",2014,"Nature","515","7527",,"443","447",,39,10.1038/nature13713,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911479371&doi=10.1038%2fnature13713&partnerID=40&md5=807727d028bc788f0e6ac065d5d6e5d5",Article,Scopus,2-s2.0-84911479371
"Leerberg, J.M., Gomez, G.A., Verma, S., Moussa, E.J., Wu, S.K., Priya, R., Hoffman, B.D., Grashoff, C., Schwartz, M.A., Yap, A.S.","Tension-sensitive actin assembly supports contractility at the epithelial zonula adherens",2014,"Current Biology","24","15",,"1689","1699",,65,10.1016/j.cub.2014.06.028,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905656092&doi=10.1016%2fj.cub.2014.06.028&partnerID=40&md5=caf7634d23e71d764b73f607450d5fe5",Article,Scopus,2-s2.0-84905656092
"Hwang, P.Y., Chen, J., Jing, L., Hoffman, B.D., Setton, L.A.","The role of extracellular matrix elasticity and composition in regulating the nucleus pulposus cell phenotype in the intervertebral disc: A narrative review",2014,"Journal of Biomechanical Engineering","136","2", 021010,"","",,19,10.1115/1.4026360,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896752519&doi=10.1115%2f1.4026360&partnerID=40&md5=9c2aa34e7c2d31ee400c4e2820ea4295",Article,Scopus,2-s2.0-84896752519
"Hoffman, B.D.","The detection and role of molecular tension in focal adhesion dynamics",2014,"Progress in Molecular Biology and Translational Science","126",,,"3","24",,5,10.1016/B978-0-12-394624-9.00001-4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905169079&doi=10.1016%2fB978-0-12-394624-9.00001-4&partnerID=40&md5=ae28929ff0a38aa8aa71ff869b0a7ec3",Article,Scopus,2-s2.0-84905169079
"Moissoglu, K., Kiessling, V., Wan, C., Hoffman, B.D., Norambuena, A., Tamm, L.K., Schwartz, M.A.","Regulation of Rac1 translocation and activation by membrane domains and their boundaries",2014,"Journal of Cell Science","127","11",,"2565","2576",,16,10.1242/jcs.149088,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901784130&doi=10.1242%2fjcs.149088&partnerID=40&md5=2f13d30602be4b465807ea4dee682c89",Article,Scopus,2-s2.0-84901784130
"Hoffman, B.D., Grashoff, C., Schwartz, M.A.","Dynamic molecular processes mediate cellular mechanotransduction",2011,"Nature","475","7356",,"316","323",,376,10.1038/nature10316,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960637431&doi=10.1038%2fnature10316&partnerID=40&md5=1e5ddcb5e0dd9acbb0a6a8a92a352c16",Review,Scopus,2-s2.0-79960637431
